2021-12-23 11:29:54,584 INFO  [restartedMain] com.neoflex.customer_service.CustomerServiceApplication : Starting CustomerServiceApplication using Java 17.0.1 on NB58-061 with PID 11116 (C:\projects\neoflex-food\customer_service\target\classes started by sryzhkov in C:\projects\neoflex-food)
2021-12-23 11:34:22,659 INFO  [restartedMain] liquibase.lockservice : Successfully acquired change log lock
2021-12-23 11:34:23,141 INFO  [restartedMain] liquibase.changelog : Reading from public.databasechangelog
2021-12-23 11:34:23,187 INFO  [restartedMain] liquibase.lockservice : Successfully released change log lock
2021-12-23 11:34:23,193 INFO  [restartedMain] liquibase.lockservice : Successfully acquired change log lock
2021-12-23 11:34:23,195 WARN  [restartedMain] liquibase.hub : Skipping auto-registration
2021-12-23 11:34:23,216 INFO  [restartedMain] liquibase.changelog : SQL in file data/init_db.sql executed
2021-12-23 11:34:23,217 INFO  [restartedMain] liquibase.changelog : ChangeSet changelog/v1.0/initial.xml::2::sryzhkov ran successfully in 16ms
2021-12-23 11:34:23,221 INFO  [restartedMain] liquibase.lockservice : Successfully released change log lock
2021-12-23 11:34:23,307 INFO  [restartedMain] org.hibernate.jpa.internal.util.LogHelper : HHH000204: Processing PersistenceUnitInfo [name: default]
2021-12-23 11:34:23,399 INFO  [restartedMain] org.hibernate.Version : HHH000412: Hibernate ORM core version 5.4.32.Final
2021-12-23 11:34:23,562 INFO  [restartedMain] org.hibernate.annotations.common.Version : HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2021-12-23 11:34:23,666 INFO  [restartedMain] org.hibernate.dialect.Dialect : HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL9Dialect
2021-12-23 11:34:24,163 INFO  [restartedMain] org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-12-23 11:34:24,170 INFO  [restartedMain] org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-12-23 11:34:24,605 WARN  [restartedMain] org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2021-12-23 11:34:25,035 WARN  [restartedMain] org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer : Unable to start LiveReload server
2021-12-23 11:34:25,109 INFO  [restartedMain] org.springframework.boot.web.embedded.tomcat.TomcatWebServer : Tomcat started on port(s): 8092 (http) with context path ''
2021-12-23 11:34:25,129 INFO  [restartedMain] com.neoflex.customer_service.CustomerServiceApplication : Started CustomerServiceApplication in 5.821 seconds (JVM running for 6.546)
2021-12-23 11:34:35,662 INFO  [http-nio-8092-exec-1] org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] : Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-12-23 11:34:35,662 INFO  [http-nio-8092-exec-1] org.springframework.web.servlet.DispatcherServlet : Initializing Servlet 'dispatcherServlet'
2021-12-23 11:34:35,663 INFO  [http-nio-8092-exec-1] org.springframework.web.servlet.DispatcherServlet : Completed initialization in 1 ms
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua' = " Not A;Brand";v="99", "Chromium";v="96", "Google Chrome";v="96"
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'accept' = application/json, text/plain, */*
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'content-type' = application/json
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'authorization' = eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5OTktOTktOTkiLCJqdGkiOiI4ZDEyMDhmYy1mNDAxLTQ5NmMtOWNiOC00ODNmZWYxMjEyMzQiLCJpYXQiOjE2NDAxOTIyNjcsImV4cCI6MTY0MDc5NzA2N30.4UNoE_HSBYhyH3MO7C66hV6QjjeWekJ5OD4gUMiwmRk
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-mobile' = ?0
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'user-agent' = Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-platform' = "Windows"
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'origin' = http://localhost:8100
2021-12-23 11:34:35,801 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-site' = same-site
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-mode' = cors
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-dest' = empty
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'referer' = http://localhost:8100/
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'accept-encoding' = gzip, deflate, br
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'accept-language' = ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'content-length' = 234
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'x-user-id' = 8d1208fc-f401-496c-9cb8-483fef121234
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'forwarded' = proto=http;host="localhost:8080";for="[0:0:0:0:0:0:0:1]:59392"
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-for' = 0:0:0:0:0:0:0:1
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-proto' = http
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-port' = 8080
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-host' = localhost:8080
2021-12-23 11:34:35,802 INFO  [http-nio-8092-exec-1] com.neoflex.customer_service.controller.RandomController : Header 'host' = localhost:8092
2021-12-23 11:38:55,175 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua' = " Not A;Brand";v="99", "Chromium";v="96", "Google Chrome";v="96"
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'accept' = application/json, text/plain, */*
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'content-type' = application/json
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'authorization' = eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5OTktOTktOTkiLCJqdGkiOiI4ZDEyMDhmYy1mNDAxLTQ5NmMtOWNiOC00ODNmZWYxMjEyMzQiLCJpYXQiOjE2NDAxOTIyNjcsImV4cCI6MTY0MDc5NzA2N30.4UNoE_HSBYhyH3MO7C66hV6QjjeWekJ5OD4gUMiwmRk
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-mobile' = ?0
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'user-agent' = Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-platform' = "Windows"
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'origin' = http://localhost:8100
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-site' = same-site
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-mode' = cors
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-dest' = empty
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'referer' = http://localhost:8100/
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'accept-encoding' = gzip, deflate, br
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'accept-language' = ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'content-length' = 260
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'x-user-id' = 8d1208fc-f401-496c-9cb8-483fef121234
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'forwarded' = proto=http;host="localhost:8080";for="[0:0:0:0:0:0:0:1]:49263"
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-for' = 0:0:0:0:0:0:0:1
2021-12-23 11:38:55,176 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-proto' = http
2021-12-23 11:38:55,177 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-port' = 8080
2021-12-23 11:38:55,177 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-host' = localhost:8080
2021-12-23 11:38:55,177 INFO  [http-nio-8092-exec-3] com.neoflex.customer_service.controller.RandomController : Header 'host' = localhost:8092
2021-12-23 11:39:06,906 INFO  [http-nio-8092-exec-4] com.neoflex.customer_service.controller.RandomController : getOrdersByCustomerId(), customerId = 8d1208fc-f401-496c-9cb8-483fef121234
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua' = " Not A;Brand";v="99", "Chromium";v="96", "Google Chrome";v="96"
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'accept' = application/json, text/plain, */*
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'content-type' = application/json
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'authorization' = eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5OTktOTktOTkiLCJqdGkiOiI4ZDEyMDhmYy1mNDAxLTQ5NmMtOWNiOC00ODNmZWYxMjEyMzQiLCJpYXQiOjE2NDAxOTIyNjcsImV4cCI6MTY0MDc5NzA2N30.4UNoE_HSBYhyH3MO7C66hV6QjjeWekJ5OD4gUMiwmRk
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-mobile' = ?0
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'user-agent' = Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-platform' = "Windows"
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'origin' = http://localhost:8100
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-site' = same-site
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-mode' = cors
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-dest' = empty
2021-12-23 11:39:59,455 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'referer' = http://localhost:8100/
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'accept-encoding' = gzip, deflate, br
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'accept-language' = ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'content-length' = 229
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'x-user-id' = 8d1208fc-f401-496c-9cb8-483fef121234
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'forwarded' = proto=http;host="localhost:8080";for="[0:0:0:0:0:0:0:1]:49263"
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-for' = 0:0:0:0:0:0:0:1
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-proto' = http
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-port' = 8080
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-host' = localhost:8080
2021-12-23 11:39:59,456 INFO  [http-nio-8092-exec-5] com.neoflex.customer_service.controller.RandomController : Header 'host' = localhost:8092
2021-12-23 11:40:07,794 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua' = " Not A;Brand";v="99", "Chromium";v="96", "Google Chrome";v="96"
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'accept' = application/json, text/plain, */*
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'content-type' = application/json
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'authorization' = eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiI5OTktOTktOTkiLCJqdGkiOiI4ZDEyMDhmYy1mNDAxLTQ5NmMtOWNiOC00ODNmZWYxMjEyMzQiLCJpYXQiOjE2NDAxOTIyNjcsImV4cCI6MTY0MDc5NzA2N30.4UNoE_HSBYhyH3MO7C66hV6QjjeWekJ5OD4gUMiwmRk
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-mobile' = ?0
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'user-agent' = Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'sec-ch-ua-platform' = "Windows"
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'origin' = http://localhost:8100
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-site' = same-site
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-mode' = cors
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'sec-fetch-dest' = empty
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'referer' = http://localhost:8100/
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'accept-encoding' = gzip, deflate, br
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'accept-language' = ru-RU,ru;q=0.9,en-US;q=0.8,en;q=0.7
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'content-length' = 235
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'x-user-id' = 8d1208fc-f401-496c-9cb8-483fef121234
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'forwarded' = proto=http;host="localhost:8080";for="[0:0:0:0:0:0:0:1]:49263"
2021-12-23 11:40:07,795 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-for' = 0:0:0:0:0:0:0:1
2021-12-23 11:40:07,796 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-proto' = http
2021-12-23 11:40:07,796 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-port' = 8080
2021-12-23 11:40:07,796 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'x-forwarded-host' = localhost:8080
2021-12-23 11:40:07,796 INFO  [http-nio-8092-exec-6] com.neoflex.customer_service.controller.RandomController : Header 'host' = localhost:8092
2021-12-23 11:45:43,118 INFO  [http-nio-8092-exec-8] com.neoflex.customer_service.controller.RandomController : getOrdersByCustomerId(), customerId = 8d1208fc-f401-496c-9cb8-483fef121234
